rank,opportunity_id,opportunity_name,opportunity_type,opportunity_score,opportunity_level,confidence_score
38347,customer_8d1c52c3dad67740821bb4f374082eb9,8d1c52c3dad67740821bb4f374082eb9,customer,15.996711486598766,Low,70.68
38348,customer_0064a1b5f5cddd047c987b988a90c8c1,0064a1b5f5cddd047c987b988a90c8c1,customer,15.996615288618333,Low,70.68
38349,customer_99eb56d3a7b9189c232c5e8f7d85b982,99eb56d3a7b9189c232c5e8f7d85b982,customer,15.996609957696135,Low,70.68
38350,customer_de655816b1be6bf6ed0865ec9cbe2d8c,de655816b1be6bf6ed0865ec9cbe2d8c,customer,15.996308806813817,Low,70.68
38351,customer_9c5dbda7943788b2ccc4b0a422e4c9f8,9c5dbda7943788b2ccc4b0a422e4c9f8,customer,15.99625976027529,Low,70.68
38352,customer_b32ff8caad5902c55fa167e7dc77cc69,b32ff8caad5902c55fa167e7dc77cc69,customer,15.996203605840499,Low,70.68
38353,customer_af6fd228b5573ca06972383de1716096,af6fd228b5573ca06972383de1716096,customer,15.996019858504857,Low,70.68
38354,customer_998f70278feb3e44ca975f4a1e253daa,998f70278feb3e44ca975f4a1e253daa,customer,15.995709704629656,Low,70.68
38355,customer_c411c8b6dbaffd467263f87a23f2cf52,c411c8b6dbaffd467263f87a23f2cf52,customer,15.995690343536086,Low,71.68
38356,customer_f75492c7227146ecd7c552ab581dc77d,f75492c7227146ecd7c552ab581dc77d,customer,15.995548585466658,Low,70.68
38357,customer_1fb4e1a3d5169b7c7fbb8eeda854cd5b,1fb4e1a3d5169b7c7fbb8eeda854cd5b,customer,15.995520626371814,Low,70.68
38358,customer_86d1743ca907bdb0f3852070a31b9972,86d1743ca907bdb0f3852070a31b9972,customer,15.995475133781417,Low,70.68
38359,customer_c8ebcbb6e3035c1bd92d6b7de2b9a4cb,c8ebcbb6e3035c1bd92d6b7de2b9a4cb,customer,15.994919983458695,Low,70.68
38360,customer_7f0931655fd8d40add0f47fc6f0e3b20,7f0931655fd8d40add0f47fc6f0e3b20,customer,15.994892142486405,Low,70.68
38361,customer_80e342d5f93c2fefc0d1513604fc10c6,80e342d5f93c2fefc0d1513604fc10c6,customer,15.994701169131943,Low,70.68
38362,customer_9b5e09de89364247a5efb6434d02b124,9b5e09de89364247a5efb6434d02b124,customer,15.99466077121864,Low,70.68
38363,customer_14e5ef541a960b5424c0b5ca8efb0ab4,14e5ef541a960b5424c0b5ca8efb0ab4,customer,15.994582106733759,Low,70.68
38364,customer_0bb93bfe4ec7602cfd7b05ef916f05d3,0bb93bfe4ec7602cfd7b05ef916f05d3,customer,15.994482118560084,Low,70.68
38365,customer_55d5321a2f84f80d13308d258582eb2e,55d5321a2f84f80d13308d258582eb2e,customer,15.994340191744152,Low,70.68
38366,customer_24fc2d6f4c3339820a1a3746a125f8c5,24fc2d6f4c3339820a1a3746a125f8c5,customer,15.994262811933751,Low,71.68
38367,customer_9ea0b9db4828c757028a52c558a2d411,9ea0b9db4828c757028a52c558a2d411,customer,15.994184403503349,Low,70.68
38368,customer_5f2eb40c7352bf49c3876e764133f0c2,5f2eb40c7352bf49c3876e764133f0c2,customer,15.99404946646112,Low,70.68
38369,customer_6cc218405704650e68faec22e1a29710,6cc218405704650e68faec22e1a29710,customer,15.993440056800226,Low,70.68
38370,customer_7fd595b9d2adedc3b5c492e2ffdb404c,7fd595b9d2adedc3b5c492e2ffdb404c,customer,15.993368263966504,Low,70.68
38371,customer_7b3e0d29af0aaa77fc1ffe8d9c39d364,7b3e0d29af0aaa77fc1ffe8d9c39d364,customer,15.993238657846478,Low,70.68
38372,customer_6eb453dca2505def092eb261e3a3d8d0,6eb453dca2505def092eb261e3a3d8d0,customer,15.992545134655948,Low,70.68
38373,customer_bf17a21b9d5c86331548e065953ab319,bf17a21b9d5c86331548e065953ab319,customer,15.992503196013686,Low,70.68
38374,customer_2f23c8a1e98ba86fc5e2462c1d12df9e,2f23c8a1e98ba86fc5e2462c1d12df9e,customer,15.992447041578895,Low,70.68
38375,customer_cef1a838ec897cd07daa95fa296e65e6,cef1a838ec897cd07daa95fa296e65e6,customer,15.992236993999922,Low,70.68
38376,customer_3f3610be34c5b7beba50c3b6b0a63865,3f3610be34c5b7beba50c3b6b0a63865,customer,15.992180839565131,Low,70.68
38377,customer_6760ff1058a847c5f21ffde987db6d1c,6760ff1058a847c5f21ffde987db6d1c,customer,15.992003963880643,Low,70.68
38378,customer_8e2256168ae549437d667b583fd0be28,8e2256168ae549437d667b583fd0be28,customer,15.99196202523838,Low,70.68
38379,customer_d9e794684f8c138cc4afd07a85dfdae4,d9e794684f8c138cc4afd07a85dfdae4,customer,15.991510417037459,Low,70.68
38380,customer_f37adfbe44f777acfc64472664dfcbc7,f37adfbe44f777acfc64472664dfcbc7,customer,15.991375243750127,Low,70.68
38381,customer_b3ec061bf1f87a27efc54ee0b887201f,b3ec061bf1f87a27efc54ee0b887201f,customer,15.991312217664177,Low,70.68
38382,customer_0b70d1e8e5462729e993c3e82ba3d5f1,0b70d1e8e5462729e993c3e82ba3d5f1,customer,15.99091652765294,Low,70.68
38383,customer_d8bac788d842fa66ab0f6ef346595b8b,d8bac788d842fa66ab0f6ef346595b8b,customer,15.990851724592929,Low,70.68
38384,customer_d38578ec35f9bc6bbe905734eedf74a5,d38578ec35f9bc6bbe905734eedf74a5,customer,15.990851724592929,Low,70.68
38385,customer_172543044ee18b1cb574902a6f098019,172543044ee18b1cb574902a6f098019,customer,15.990271932878388,Low,70.68
38386,customer_d149d3c210bfa99beadbc7cc68c4f43c,d149d3c210bfa99beadbc7cc68c4f43c,customer,15.990236984009835,Low,70.68
38387,customer_d92d360562e974e2cfeee5589472bcf3,d92d360562e974e2cfeee5589472bcf3,customer,15.990200140044662,Low,70.68
38388,customer_e3d328a7aca90ac234635088875d1646,e3d328a7aca90ac234635088875d1646,customer,15.989960356396782,Low,70.68
38389,customer_9a0e9e475f49939c1db504dc7c6c2281,9a0e9e475f49939c1db504dc7c6c2281,customer,15.98959594318341,Low,70.68
38390,customer_979067619fb9e126e60b8f9c100ec5b5,979067619fb9e126e60b8f9c100ec5b5,customer,15.989567984088566,Low,70.68
38391,customer_49e6749fd8bf4a9218457eb19a92e200,49e6749fd8bf4a9218457eb19a92e200,customer,15.989445489166368,Low,71.68
38392,customer_0d29728b863178dbaeaa01daabdb6e2d,0d29728b863178dbaeaa01daabdb6e2d,customer,15.989408641899637,Low,70.68
38393,customer_0203cdea5911c033017b1b2bb6dbeb33,0203cdea5911c033017b1b2bb6dbeb33,customer,15.98939809817779,Low,70.68
38394,customer_75734e576b6be4897449c86ef0681eba,75734e576b6be4897449c86ef0681eba,customer,15.989368480231438,Low,70.68
38395,customer_2b01ddcb67f2e36286975af102540c74,2b01ddcb67f2e36286975af102540c74,customer,15.989282471605186,Low,70.68
38396,customer_b6348e65ab1955f14b8b468bada4ce68,b6348e65ab1955f14b8b468bada4ce68,customer,15.98922299946737,Low,70.68
38397,customer_acc14d1af4f5b74ba6669cf78859059a,acc14d1af4f5b74ba6669cf78859059a,customer,15.989167081277685,Low,70.68
38398,customer_34975d20364a131ad6c6339c4f5c786f,34975d20364a131ad6c6339c4f5c786f,customer,15.988515378606866,Low,70.68
38399,customer_e2068b43baf62eb4545505e99cd12ee7,e2068b43baf62eb4545505e99cd12ee7,customer,15.988452352520916,Low,70.68
38400,customer_fd095bb7ea8bf82fde1a1c1006d4774c,fd095bb7ea8bf82fde1a1c1006d4774c,customer,15.98836492128826,Low,70.68
38401,customer_edce860d618e77b9973a87ca6eedef81,edce860d618e77b9973a87ca6eedef81,customer,15.988126796491892,Low,70.68
38402,customer_235e55a898e37bf6757bb2c4252043bf,235e55a898e37bf6757bb2c4252043bf,customer,15.988065311134905,Low,70.68
38403,customer_8002e8b4e00d5813d58447b9c916c164,8002e8b4e00d5813d58447b9c916c164,customer,15.987962005258208,Low,70.68
38404,customer_c6f494dcb0a7ac2cc4e151332b7a6d3a,c6f494dcb0a7ac2cc4e151332b7a6d3a,customer,15.987946484981826,Low,70.68
38405,customer_bf3f9d826b9abad39d3a9b2032282282,bf3f9d826b9abad39d3a9b2032282282,customer,15.9878342942348,Low,70.68
38406,customer_9bc9d7e2e25a18907437e42b9c52ad64,9bc9d7e2e25a18907437e42b9c52ad64,customer,15.987478765891758,Low,70.68
38407,customer_230b3fa73170f4c20af25503af1b2873,230b3fa73170f4c20af25503af1b2873,customer,15.987462891247718,Low,70.68
38408,customer_80294c7384b80db0aefe5f6bb1478dc4,80294c7384b80db0aefe5f6bb1478dc4,customer,15.987368352118796,Low,70.68
38409,customer_bceb8b322eccef629d5fb3fd26bb1f8b,bceb8b322eccef629d5fb3fd26bb1f8b,customer,15.987363021196597,Low,70.68
38410,customer_5cb74e761978ddd59b8791592ee38cbe,5cb74e761978ddd59b8791592ee38cbe,customer,15.987042677967217,Low,70.68
38411,customer_d719851a08feea85fce47b922333ba0d,d719851a08feea85fce47b922333ba0d,customer,15.9869374769939,Low,70.68
38412,customer_b873a7fc87857fa0306e2293b37798f2,b873a7fc87857fa0306e2293b37798f2,customer,15.986646751710873,Low,70.68
38413,customer_be9edc2e40c03575199b64fa20e398e9,be9edc2e40c03575199b64fa20e398e9,customer,15.986471653000452,Low,70.68
38414,customer_16fd4a65560ace047d491ce149537337,16fd4a65560ace047d491ce149537337,customer,15.986471653000452,Low,70.68
38415,customer_a3154bdfb940ca86374ff77668cd0328,a3154bdfb940ca86374ff77668cd0328,customer,15.98632297265591,Low,70.68
38416,customer_db8bbd2b1deca04053594d14de665d9b,db8bbd2b1deca04053594d14de665d9b,customer,15.986219548656663,Low,70.68
38417,customer_caceb3a6e3c350e04aa5d049f7598a1b,caceb3a6e3c350e04aa5d049f7598a1b,customer,15.986011278051755,Low,70.68
38418,customer_cf45ade7b43b8716acee5285bfc5e2d8,cf45ade7b43b8716acee5285bfc5e2d8,customer,15.985680154855423,Low,70.68
38419,customer_a7f8b23aaf522616c6c7daa2a3753247,a7f8b23aaf522616c6c7daa2a3753247,customer,15.985676388506798,Low,71.68
38420,customer_694770a8ad05691bdaed8ffff38813e2,694770a8ad05691bdaed8ffff38813e2,customer,15.98552946129171,Low,70.68
38421,customer_9b74a120a375eb707c4f17c801d3e9b1,9b74a120a375eb707c4f17c801d3e9b1,customer,15.98552946129171,Low,70.68
38422,customer_0496872f2cc771196cb59a38558b3774,0496872f2cc771196cb59a38558b3774,customer,15.984970875143407,Low,70.68
38423,customer_7be1172558c44530d93512b000bb9524,7be1172558c44530d93512b000bb9524,customer,15.984795776432986,Low,70.68
38424,customer_afcaa603b2034ed8d7c3bd09586ff15a,afcaa603b2034ed8d7c3bd09586ff15a,customer,15.984594259356681,Low,70.68
38425,customer_264f4cb827da92a17f8296f54595aecf,264f4cb827da92a17f8296f54595aecf,customer,15.98431929059514,Low,70.68
38426,customer_bfb5363db41e6d47d3f16a1ba3e880ab,bfb5363db41e6d47d3f16a1ba3e880ab,customer,15.984270244056615,Low,70.68
38427,customer_71456ddb942427c15a97e6ad5bac2260,71456ddb942427c15a97e6ad5bac2260,customer,15.983984849695785,Low,70.68
38428,customer_6b0c568efa39d9923961096ab40d3ed9,6b0c568efa39d9923961096ab40d3ed9,customer,15.983697560238333,Low,70.68
38429,customer_44d5ead0073d7c53c3f0503d9f847de0,44d5ead0073d7c53c3f0503d9f847de0,customer,15.983541771997533,Low,70.68
38430,customer_91f2597fd925c505ad569961a08eed8e,91f2597fd925c505ad569961a08eed8e,customer,15.983394632381954,Low,70.68
38431,customer_e6ce9e5d704cf1bdc438a588bef02d5d,e6ce9e5d704cf1bdc438a588bef02d5d,customer,15.983075948004085,Low,70.68
38432,customer_e9afb894ffeb9ddacb0095f2c486b38b,e9afb894ffeb9ddacb0095f2c486b38b,customer,15.983075948004085,Low,70.68
38433,customer_fd37ac80bc8103365858fc039a64a534,fd37ac80bc8103365858fc039a64a534,customer,15.983054860560397,Low,70.68
38434,customer_f484bc3a7e26658d421563bd1c4b6a14,f484bc3a7e26658d421563bd1c4b6a14,customer,15.982969088179255,Low,70.68
38435,customer_c95d9db3e2db765d46893f9294e1b8c1,c95d9db3e2db765d46893f9294e1b8c1,customer,15.982466420220632,Low,70.68
38436,customer_d951932e9992372f9e37809ab8da8e43,d951932e9992372f9e37809ab8da8e43,customer,15.982312290831343,Low,70.68
38437,customer_e7cdc794d420a4e11194a8ff9b80caec,e7cdc794d420a4e11194a8ff9b80caec,customer,15.981970860158276,Low,70.68
38438,customer_6525a241416f8be9d26c5a51c7168052,6525a241416f8be9d26c5a51c7168052,customer,15.981916600820107,Low,70.68
38439,customer_ef561658ff44ece7300119b56879c6ae,ef561658ff44ece7300119b56879c6ae,customer,15.981783440751947,Low,70.68
38440,customer_dc4648ca41464691fa5c665fd0e3d93b,dc4648ca41464691fa5c665fd0e3d93b,customer,15.98136844027109,Low,70.68
38441,customer_401a630eaf116b46bb2b0a2d13245e16,401a630eaf116b46bb2b0a2d13245e16,customer,15.98130529606259,Low,70.68
38442,customer_b065a51c02cacf81aa7511607eb96d9e,b065a51c02cacf81aa7511607eb96d9e,customer,15.981056863789485,Low,70.68
38443,customer_47b89560d1a92d6f272bf5804993c620,47b89560d1a92d6f272bf5804993c620,customer,15.980986611684719,Low,70.68
38444,customer_2c50af4ba02025d2f9256d89723d3c18,2c50af4ba02025d2f9256d89723d3c18,customer,15.98091837279913,Low,70.68
38445,customer_baf77acc099b750351155bef36390b8d,baf77acc099b750351155bef36390b8d,customer,15.980750145739863,Low,70.68
38446,customer_35e8b4c2a64acb75f3bf063d82a8478b,35e8b4c2a64acb75f3bf063d82a8478b,customer,15.980743155966154,Low,70.68
38447,customer_b67b7ef060f57409ac341acbc461049e,b67b7ef060f57409ac341acbc461049e,customer,15.980587485847904,Low,70.68
38448,customer_9efc117e20958191b794d5882418bcf3,9efc117e20958191b794d5882418bcf3,customer,15.980515456769073,Low,70.68
38449,customer_3feced2b9b23cb72910eefa3c9c3ba52,3feced2b9b23cb72910eefa3c9c3ba52,customer,15.980436674161638,Low,70.68
38450,customer_d495e7b234b461b0e3ff5793681dc060,d495e7b234b461b0e3ff5793681dc060,customer,15.980406938092731,Low,70.68
38451,customer_1e0ee6797ad27881a1775124505468ec,1e0ee6797ad27881a1775124505468ec,customer,15.980378860875335,Low,70.68
38452,customer_5a2b3faae93a912962d9518dde99f35d,5a2b3faae93a912962d9518dde99f35d,customer,15.980300078267902,Low,70.68
38453,customer_e4787ce91345e0da5002acfe07c0a8f3,e4787ce91345e0da5002acfe07c0a8f3,customer,15.980267024495967,Low,70.68
38454,customer_45f47dab83cadb078ce66f2445f8b521,45f47dab83cadb078ce66f2445f8b521,customer,15.979956988743321,Low,70.68
38455,customer_286d8f01f94a8061cef05c7c49efd8a9,286d8f01f94a8061cef05c7c49efd8a9,customer,15.979890897340429,Low,71.68
38456,customer_e732b096aef595c36483a20cb2c0464f,e732b096aef595c36483a20cb2c0464f,customer,15.97986399034336,Low,70.68
38457,customer_83068ec0eed4bfdd5afd4d8b00c13aed,83068ec0eed4bfdd5afd4d8b00c13aed,customer,15.979669581163318,Low,70.68
38458,customer_8e90f1a1741b32eacce304bc03d8e3b9,8e90f1a1741b32eacce304bc03d8e3b9,customer,15.979613544851084,Low,70.68
38459,customer_88a830a14a479075c655c2f9d3ba3934,88a830a14a479075c655c2f9d3ba3934,customer,15.97952623174098,Low,70.68
38460,customer_2a9c0f0e5f06e91c50c74baf4dc67a0f,2a9c0f0e5f06e91c50c74baf4dc67a0f,customer,15.979459533584349,Low,70.68
38461,customer_04d58f5b2e290fb28499e4ae00bd48fe,04d58f5b2e290fb28499e4ae00bd48fe,customer,15.979448989862505,Low,70.68
38462,customer_a3b654f459c79a941ed019528bb9f349,a3b654f459c79a941ed019528bb9f349,customer,15.97922306763949,Low,70.68
38463,customer_a78fe1a6ff01727b77a4070a49d783b2,a78fe1a6ff01727b77a4070a49d783b2,customer,15.979189895745003,Low,70.68
38464,customer_4ea8b230f8a3483ba563358b381d641f,4ea8b230f8a3483ba563358b381d641f,customer,15.979156605727965,Low,70.68
38465,customer_2fc516534140390635b2aea2ea75e226,2fc516534140390635b2aea2ea75e226,customer,15.979144285032058,Low,70.68
38466,customer_4c2e74b2e9dc74ed0c70eab44e02e11c,4c2e74b2e9dc74ed0c70eab44e02e11c,customer,15.97898138889499,Low,70.68
38467,customer_90d34459c756725584b24310ed70e74a,90d34459c756725584b24310ed70e74a,customer,15.97897262214721,Low,70.68
38468,customer_68f909b9de5801aa52b53d8ae352ba0b,68f909b9de5801aa52b53d8ae352ba0b,customer,15.978942886078306,Low,70.68
38469,customer_20bf08e3c5dc54e8aa7f4399acf66817,20bf08e3c5dc54e8aa7f4399acf66817,customer,15.978942886078306,Low,70.68
38470,customer_7d5664afeae895f34b87f585edf5a3be,7d5664afeae895f34b87f585edf5a3be,customer,15.978913031886844,Low,70.68
38471,customer_4cef8a50e24bb55a825cabc8d15c04d1,4cef8a50e24bb55a825cabc8d15c04d1,customer,15.978904383261622,Low,70.68
38472,customer_5000124f3b5724fd0df9cc6e8ec128c6,5000124f3b5724fd0df9cc6e8ec128c6,customer,15.978827259505701,Low,70.68
38473,customer_aec58f69315474c125cfbc4b073d1754,aec58f69315474c125cfbc4b073d1754,customer,15.978788874811567,Low,70.68
38474,customer_559df1e714566692202143c82bf531ca,559df1e714566692202143c82bf531ca,customer,15.97826156546113,Low,70.68
38475,customer_f98c5a62dd300cc4e7a96b7b7ccb4451,f98c5a62dd300cc4e7a96b7b7ccb4451,customer,15.97809878744662,Low,70.68
38476,customer_17b02657b33d70c10696d941d13080ad,17b02657b33d70c10696d941d13080ad,customer,15.978081253951066,Low,70.68
38477,customer_79acbcd8b05b39a738b2bc6c8a28f5cf,79acbcd8b05b39a738b2bc6c8a28f5cf,customer,15.978019886716629,Low,70.68
38478,customer_774ffe5036cc11a7ee608762fd9da793,774ffe5036cc11a7ee608762fd9da793,customer,15.977946316908842,Low,70.68
38479,customer_781d84d699c11b6151fe6604ec184e60,781d84d699c11b6151fe6604ec184e60,customer,15.977836139380987,Low,70.68
38480,customer_ef5f99fa803762d909efc117e08c4a4e,ef5f99fa803762d909efc117e08c4a4e,customer,15.97769065861692,Low,70.68
38481,customer_be03447327b563acc028b3ebd7c95adb,be03447327b563acc028b3ebd7c95adb,customer,15.97736664331685,Low,70.68
38482,customer_2a6fa2d06c29f25077fe074269eeeda7,2a6fa2d06c29f25077fe074269eeeda7,customer,15.97732470467459,Low,70.68
38483,customer_e8b2ddf269a0bbd62d12e93d29ec147d,e8b2ddf269a0bbd62d12e93d29ec147d,customer,15.977214290901625,Low,70.68
38484,customer_57563c6aae64313e3825bb7f4202b6d3,57563c6aae64313e3825bb7f4202b6d3,customer,15.977095228503444,Low,70.68
38485,customer_f9b208b3f0a8ea19f8088c8b14875bbe,f9b208b3f0a8ea19f8088c8b14875bbe,customer,15.97699559469743,Low,70.68
38486,customer_470512c1c53efe65adedacad47124a0e,470512c1c53efe65adedacad47124a0e,customer,15.976811492994125,Low,70.68
38487,customer_5fa89f42566eb0dc32e28d9e945c5f9a,5fa89f42566eb0dc32e28d9e945c5f9a,customer,15.97636000291576,Low,70.68
38488,customer_278a0b2286900f7a9425916024acacd5,278a0b2286900f7a9425916024acacd5,customer,15.97634922294881,Low,70.68
38489,customer_39a225d51e4e310f48caeee5f5579a35,39a225d51e4e310f48caeee5f5579a35,customer,15.976263332445109,Low,70.68
38490,customer_8485723ea4c23f245f2bad68833199ae,8485723ea4c23f245f2bad68833199ae,customer,15.976214285906584,Low,70.68
38491,customer_5848e7abc5986b65cfa8f4fb0bc9a27d,5848e7abc5986b65cfa8f4fb0bc9a27d,customer,15.976117969803596,Low,70.68
38492,customer_72dc9d3afc7d95b61351044bb1a8e99c,72dc9d3afc7d95b61351044bb1a8e99c,customer,15.976077690012847,Low,70.68
38493,customer_8324c8b2c517c5039e0be3d5e63ed881,8324c8b2c517c5039e0be3d5e63ed881,customer,15.976035751370587,Low,70.68
38494,customer_9d643801fa7354800e7b9f8ff8f7f43d,9d643801fa7354800e7b9f8ff8f7f43d,customer,15.975993694605766,Low,70.68
38495,customer_1d142b038c3043e0f65cdeca3f0fe729,1d142b038c3043e0f65cdeca3f0fe729,customer,15.975923560623556,Low,70.68
38496,customer_7fc0bdbbbc1ca1694e04dd178586c10a,7fc0bdbbbc1ca1694e04dd178586c10a,customer,15.975914911998334,Low,70.68
38497,customer_241b2982b3c0397e3eb8b3d865a9c68d,241b2982b3c0397e3eb8b3d865a9c68d,customer,15.975829021494636,Low,70.68
38498,customer_3ffe2cd1b6dd115eea664606df762ac8,3ffe2cd1b6dd115eea664606df762ac8,customer,15.97582380869499,Low,70.68
38499,customer_5fe0a8f1a5e94a3d8b88576d7ba25ca0,5fe0a8f1a5e94a3d8b88576d7ba25ca0,customer,15.975753792835336,Low,70.68
38500,customer_ee98a0579acac9a07104c8560691f935,ee98a0579acac9a07104c8560691f935,customer,15.975372082371516,Low,70.68
38501,customer_979f47d601dcb9ca554e972dafe2690e,979f47d601dcb9ca554e972dafe2690e,customer,15.975103985261134,Low,70.68
38502,customer_1ee68e5d9aee3ee39f6aab702de9d5c8,1ee68e5d9aee3ee39f6aab702de9d5c8,customer,15.974708177127342,Low,70.68
38503,customer_080789200483d84e2e71d57d820c3ac0,080789200483d84e2e71d57d820c3ac0,customer,15.9746855489547,Low,70.68
38504,customer_f43b5eb3178b2129b9c4ea51024fcbd9,f43b5eb3178b2129b9c4ea51024fcbd9,customer,15.974636384293616,Low,70.68
38505,customer_0a1d505323970813602fb0a7c50aa484,0a1d505323970813602fb0a7c50aa484,customer,15.974119736787577,Low,70.68
38506,customer_2cb553ee01d6cd0b5024207c4772f790,2cb553ee01d6cd0b5024207c4772f790,customer,15.973970938320484,Low,70.68
38507,customer_3d850129935d047bc6fc1fed1022641a,3d850129935d047bc6fc1fed1022641a,customer,15.973969161346417,Low,70.68
38508,customer_959c432a32028f13939b7bfdb25162e2,959c432a32028f13939b7bfdb25162e2,customer,15.973869409417853,Low,70.68
38509,customer_5f3b4004326f4a56ebcc66c4e8b54525,5f3b4004326f4a56ebcc66c4e8b54525,customer,15.973767762392667,Low,70.68
38510,customer_f1507e8585845bbe10dde80a1ffa839b,f1507e8585845bbe10dde80a1ffa839b,customer,15.973724283021447,Low,70.68
38511,customer_a7dee8e99e5251eee1ec0e0ed21e1e7d,a7dee8e99e5251eee1ec0e0ed21e1e7d,customer,15.97370473630672,Low,70.68
38512,customer_8f5cf6661f076604f5b7359e32df73f1,8f5cf6661f076604f5b7359e32df73f1,customer,15.973324802816972,Low,70.68
38513,customer_6581711a5d8c5e11f5a407631070e018,6581711a5d8c5e11f5a407631070e018,customer,15.97304793895881,Low,70.68
38514,customer_7dddd924d92a307ffa2261b855b4ac27,7dddd924d92a307ffa2261b855b4ac27,customer,15.972752000876138,Low,70.68
38515,customer_e5c307e0a23e5c98639294a4cbe73854,e5c307e0a23e5c98639294a4cbe73854,customer,15.972752000876138,Low,70.68
38516,customer_eaa192a5c3ec1fe7b69598646621fe63,eaa192a5c3ec1fe7b69598646621fe63,customer,15.97270709889851,Low,70.68
38517,customer_5503225a48ae360aa5d1957bd64aa725,5503225a48ae360aa5d1957bd64aa725,customer,15.972701177363543,Low,70.68
38518,customer_fa701e4c42fa7f213bb7216c9361721b,fa701e4c42fa7f213bb7216c9361721b,customer,15.972694187589832,Low,70.68
38519,customer_b22cf21840e60934c4df94ce2b42d7a1,b22cf21840e60934c4df94ce2b42d7a1,customer,15.972527973749743,Low,70.68
38520,customer_e0659e0e474cf56fc5f6bd6250d5c0d4,e0659e0e474cf56fc5f6bd6250d5c0d4,customer,15.972042839286676,Low,70.68
